image,x,y,degree,label,prob,n_gt_nets_on_node
circuit_1018.jpg,241,404,3,0,0.3674,1
circuit_1018.jpg,804,419,4,0,0.3368,1
circuit_1018.jpg,502,600,4,1,0.3877,2
circuit_1018.jpg,446,611,3,1,0.3579,2
circuit_1018.jpg,406,613,3,1,0.3832,2
circuit_1018.jpg,243,620,4,1,0.4075,2
circuit_1074.jpg,817,238,3,0,0.3217,1
circuit_1074.jpg,667,267,4,0,0.4476,1
circuit_1074.jpg,560,268,3,0,0.3845,1
circuit_1074.jpg,384,271,4,0,0.3339,1
circuit_1074.jpg,67,278,4,0,0.3945,1
circuit_1074.jpg,96,280,3,0,0.433,1
circuit_1074.jpg,224,282,3,0,0.3054,1
circuit_1074.jpg,671,304,3,0,0.5674,1
circuit_1074.jpg,672,325,4,0,0.406,1
circuit_1074.jpg,564,340,4,0,0.4243,1
circuit_1074.jpg,829,342,5,0,0.4192,1
circuit_1074.jpg,388,348,3,0,0.3535,1
circuit_1074.jpg,226,358,3,0,0.4105,1
circuit_1074.jpg,563,361,4,0,0.4047,1
circuit_1074.jpg,532,365,3,0,0.5022,1
circuit_1074.jpg,704,382,3,0,0.3266,1
circuit_1074.jpg,400,405,4,0,0.3521,1
circuit_1074.jpg,96,410,4,0,0.2871,1
circuit_1074.jpg,399,422,3,0,0.355,1
circuit_1074.jpg,793,470,3,0,0.5919,2
circuit_1074.jpg,678,478,3,0,0.4448,2
circuit_1074.jpg,760,488,4,0,0.6968,2
circuit_1074.jpg,729,487,3,0,0.6594,2
circuit_1074.jpg,738,493,4,0,0.6712,2
circuit_1074.jpg,394,500,3,0,0.3837,1
circuit_1074.jpg,995,508,3,0,0.3629,1
circuit_1074.jpg,287,512,3,0,0.2797,1
circuit_1074.jpg,673,536,4,0,0.4779,2
circuit_1074.jpg,554,540,4,0,0.365,1
circuit_1074.jpg,992,546,4,0,0.3987,1
circuit_1074.jpg,803,549,4,0,0.3693,2
circuit_1074.jpg,692,578,3,0,0.3756,1
circuit_1074.jpg,287,590,4,0,0.3593,1
circuit_1074.jpg,115,592,3,0,0.515,1
circuit_1074.jpg,766,617,3,0,0.4058,1
circuit_1074.jpg,119,631,3,0,0.4836,1
circuit_1074.jpg,792,639,3,0,0.4031,1
circuit_1074.jpg,287,655,4,0,0.317,1
circuit_1074.jpg,122,682,3,0,0.272,1
circuit_1074.jpg,802,708,4,0,0.502,1
circuit_1074.jpg,648,707,4,0,0.4257,1
circuit_1074.jpg,812,708,4,0,0.4467,1
circuit_1074.jpg,988,712,4,0,0.3593,1
circuit_1076.jpg,330,157,3,0,0.3523,1
circuit_1076.jpg,481,209,3,0,0.3267,1
circuit_1076.jpg,506,211,3,0,0.3672,1
circuit_1076.jpg,61,226,3,0,0.3733,1
circuit_1076.jpg,144,230,3,0,0.4258,1
circuit_1076.jpg,164,234,3,0,0.4648,1
circuit_1076.jpg,60,256,3,0,0.392,1
circuit_1076.jpg,340,277,4,0,0.3975,1
circuit_1076.jpg,481,282,3,0,0.3963,1
circuit_1076.jpg,189,306,4,0,0.3448,1
circuit_1076.jpg,642,323,3,0,0.3704,1
circuit_1076.jpg,678,324,4,0,0.3888,1
circuit_1076.jpg,856,326,3,0,0.311,1
circuit_1076.jpg,938,330,3,0,0.3542,1
circuit_1076.jpg,963,333,3,0,0.3375,1
circuit_1076.jpg,969,358,3,0,0.3562,1
circuit_1076.jpg,494,364,4,0,0.3641,1
circuit_1076.jpg,420,365,3,0,0.3772,1
circuit_1076.jpg,973,378,3,0,0.3259,1
circuit_1076.jpg,978,404,3,0,0.3071,1
circuit_1076.jpg,698,433,3,0,0.3115,1
circuit_1076.jpg,710,434,3,0,0.3351,1
circuit_1076.jpg,758,438,3,0,0.3639,1
circuit_1076.jpg,777,441,3,0,0.3586,1
circuit_1076.jpg,596,444,3,0,0.4296,1
circuit_1076.jpg,419,504,4,0,0.5194,1
circuit_1076.jpg,364,506,4,0,0.4626,1
circuit_1076.jpg,446,506,3,0,0.4518,1
circuit_1076.jpg,588,510,3,0,0.4304,1
circuit_1076.jpg,991,534,4,0,0.4768,1
circuit_1076.jpg,918,535,3,0,0.2857,1
circuit_1076.jpg,786,540,3,0,0.3954,1
circuit_1076.jpg,78,562,3,0,0.3189,1
circuit_1076.jpg,90,561,3,0,0.3451,1
circuit_1076.jpg,238,564,4,0,0.3707,1
circuit_1076.jpg,611,570,4,0,0.2994,1
circuit_1076.jpg,220,613,3,0,0.3572,1
circuit_1076.jpg,987,616,3,0,0.2954,1
circuit_1076.jpg,984,670,3,0,0.2989,1
circuit_1076.jpg,536,691,3,0,0.3652,1
circuit_1076.jpg,733,694,3,0,0.3524,1
circuit_1076.jpg,538,718,3,0,0.4051,1
circuit_1076.jpg,536,767,3,0,0.3469,1
circuit_1076.jpg,420,769,3,0,0.3448,1
circuit_1076.jpg,736,776,4,0,0.4307,1
circuit_1076.jpg,984,794,4,0,0.4068,1
circuit_1076.jpg,737,796,4,0,0.4706,1
circuit_1076.jpg,936,798,3,0,0.3618,1
circuit_1076.jpg,656,799,3,0,0.3173,1
circuit_1076.jpg,533,835,4,0,0.3061,1
circuit_1077.jpg,462,332,3,0,0.4056,1
circuit_1077.jpg,509,358,3,0,0.2627,1
circuit_1077.jpg,520,368,4,0,0.2127,1
circuit_1077.jpg,459,372,4,0,0.3989,1
circuit_1077.jpg,216,376,3,0,0.3741,1
circuit_1077.jpg,718,380,3,0,0.5297,1
circuit_1077.jpg,717,423,3,0,0.4326,1
circuit_1077.jpg,459,430,3,0,0.3526,1
circuit_1077.jpg,799,558,3,0,0.4483,1
circuit_1077.jpg,796,571,4,0,0.4099,1
circuit_1077.jpg,764,571,3,0,0.4572,1
circuit_1077.jpg,478,574,3,0,0.3876,1
circuit_1077.jpg,206,581,3,0,0.3049,1
circuit_1079.jpg,577,237,4,0,0.4623,1
circuit_1079.jpg,836,238,3,0,0.4084,1
circuit_1079.jpg,878,246,3,0,0.3981,1
circuit_1079.jpg,325,315,3,0,0.3925,1
circuit_1079.jpg,260,315,3,0,0.3475,1
circuit_1079.jpg,873,460,4,1,0.6657,3
circuit_1079.jpg,844,461,3,1,0.6176,3
circuit_1079.jpg,324,467,4,1,0.4759,2
circuit_1079.jpg,514,471,4,1,0.464,3
circuit_1079.jpg,490,471,3,1,0.461,3
circuit_1079.jpg,876,500,3,1,0.6093,3
circuit_1079.jpg,272,529,3,0,0.3184,1
circuit_1079.jpg,877,554,4,1,0.3616,3
circuit_1079.jpg,850,555,4,1,0.3343,3
circuit_1079.jpg,314,588,3,1,0.333,2
circuit_1079.jpg,88,606,4,0,0.477,1
circuit_1079.jpg,112,607,3,0,0.4726,1
circuit_1079.jpg,775,616,4,1,0.3426,2
circuit_1079.jpg,594,634,3,0,0.4351,1
circuit_1079.jpg,512,636,4,0,0.5304,1
circuit_1079.jpg,772,642,3,1,0.3917,2
circuit_1079.jpg,597,654,3,0,0.4521,1
circuit_1079.jpg,513,671,3,0,0.5196,1
circuit_1079.jpg,770,676,3,1,0.3054,2
circuit_1079.jpg,601,684,3,0,0.3919,1
circuit_1079.jpg,603,694,3,0,0.4088,1
circuit_1079.jpg,194,702,3,1,0.3204,2
circuit_1079.jpg,609,727,4,0,0.3687,1
circuit_1079.jpg,835,728,3,0,0.3595,1
circuit_1079.jpg,652,733,4,0,0.3841,1
circuit_1079.jpg,533,770,3,0,0.4772,1
circuit_1079.jpg,309,772,3,1,0.422,2
circuit_1079.jpg,192,788,3,1,0.5476,2
circuit_1079.jpg,650,791,4,0,0.5497,1
circuit_1079.jpg,771,793,4,0,0.404,1
circuit_1079.jpg,310,794,4,1,0.4814,2
circuit_1079.jpg,530,793,4,0,0.4017,1
circuit_1079.jpg,810,795,4,0,0.3838,1
circuit_1079.jpg,881,796,4,0,0.4382,1
circuit_1087.jpg,3,286,4,0,0.3163,2
circuit_1087.jpg,634,343,3,0,0.3571,1
circuit_1087.jpg,345,345,4,1,0.3562,3
circuit_1087.jpg,874,426,3,0,0.367,1
circuit_1087.jpg,641,436,4,0,0.4459,1
circuit_1087.jpg,195,444,4,0,0.3188,2
circuit_1087.jpg,394,444,3,1,0.3851,3
circuit_1087.jpg,348,445,4,1,0.4133,3
circuit_1087.jpg,871,585,3,0,0.3696,1
circuit_1087.jpg,598,600,4,0,0.3854,1
circuit_1087.jpg,401,605,4,1,0.4202,2
circuit_1087.jpg,196,618,3,0,0.3202,2
circuit_1087.jpg,2,738,4,0,0.3999,2
circuit_1087.jpg,1022,740,3,0,0.344,2
circuit_1093.jpg,336,323,4,0,0.3355,1
circuit_1093.jpg,454,323,4,0,0.3711,1
circuit_1093.jpg,634,324,4,1,0.4396,3
circuit_1093.jpg,825,323,3,1,0.322,3
circuit_1093.jpg,594,326,3,1,0.334,3
circuit_1093.jpg,139,327,3,0,0.3505,1
circuit_1093.jpg,139,475,4,1,0.4659,3
circuit_1093.jpg,168,478,3,1,0.432,3
circuit_1093.jpg,184,480,3,1,0.3981,3
circuit_1093.jpg,244,483,3,1,0.3486,3
circuit_1093.jpg,340,489,4,1,0.4394,3
circuit_1093.jpg,836,490,4,1,0.3913,3
circuit_1093.jpg,411,503,4,0,0.2917,3
circuit_1093.jpg,459,495,4,1,0.4434,3
circuit_1093.jpg,636,496,4,1,0.3914,3
circuit_1093.jpg,399,523,4,0,0.251,3
circuit_1093.jpg,377,529,3,0,0.2544,3
circuit_1093.jpg,137,650,3,1,0.3218,2
circuit_1093.jpg,506,657,3,0,0.2853,3
circuit_1093.jpg,340,661,4,1,0.5018,3
circuit_1093.jpg,494,661,3,1,0.3583,3
circuit_1093.jpg,308,662,3,0,0.4078,3
circuit_1093.jpg,408,662,3,1,0.3874,3
circuit_1093.jpg,452,663,4,1,0.4889,3
circuit_1093.jpg,512,665,4,0,0.2687,3
circuit_1093.jpg,573,668,4,1,0.2216,3
circuit_1093.jpg,636,668,4,1,0.3924,3
circuit_1093.jpg,832,670,3,0,0.3501,3
circuit_1094.jpg,611,378,4,0,0.3296,2
circuit_1094.jpg,538,428,4,0,0.2516,2
circuit_1094.jpg,515,424,4,0,0.3796,2
circuit_1094.jpg,551,421,3,0,0.3428,2
circuit_1094.jpg,581,430,4,1,0.4542,2
circuit_1094.jpg,552,430,4,0,0.3562,2
circuit_1094.jpg,613,434,4,1,0.4469,2
circuit_1094.jpg,514,436,4,0,0.4052,2
circuit_1094.jpg,792,471,4,1,0.3649,2
circuit_1094.jpg,614,475,4,1,0.4644,2
circuit_1094.jpg,311,476,3,0,0.4069,1
circuit_1094.jpg,788,588,4,1,0.3851,2
circuit_1094.jpg,614,594,3,1,0.3817,2
circuit_1094.jpg,570,596,4,1,0.382,2
circuit_1097.jpg,2,286,4,0,0.2864,1
circuit_1097.jpg,492,289,4,0,0.2693,1
circuit_1097.jpg,488,302,4,0,0.357,1
circuit_1097.jpg,777,349,4,0,0.352,1
circuit_1097.jpg,542,363,4,0,0.3929,1
circuit_1097.jpg,226,374,3,0,0.3875,1
circuit_1097.jpg,796,478,3,0,0.3058,1
circuit_1097.jpg,576,544,3,0,0.3306,1
circuit_1097.jpg,579,562,3,0,0.4169,1
circuit_1097.jpg,802,565,4,0,0.3522,1
circuit_1097.jpg,250,574,3,0,0.3393,1
circuit_1097.jpg,251,582,3,0,0.3553,1
circuit_1097.jpg,582,587,4,0,0.4674,1
circuit_1097.jpg,585,610,3,0,0.413,1
circuit_1097.jpg,2,738,3,0,0.363,1
circuit_1097.jpg,1022,740,3,0,0.3063,1
circuit_1111.jpg,865,117,3,0,0.3588,1
circuit_1111.jpg,150,148,3,0,0.3827,1
circuit_1111.jpg,210,152,4,0,0.4102,1
circuit_1111.jpg,865,182,3,0,0.3604,1
circuit_1111.jpg,682,196,4,0,0.4275,1
circuit_1111.jpg,418,197,3,0,0.3404,1
circuit_1111.jpg,460,198,3,0,0.3702,1
circuit_1111.jpg,966,223,3,1,0.3229,2
circuit_1111.jpg,866,225,4,0,0.3919,1
circuit_1111.jpg,267,237,3,0,0.3074,1
circuit_1111.jpg,575,478,3,1,0.313,2
circuit_1111.jpg,362,536,3,0,0.3223,2
circuit_1111.jpg,384,538,3,0,0.3381,2
circuit_1111.jpg,424,542,3,0,0.3927,2
circuit_1111.jpg,452,544,3,0,0.3674,2
circuit_1111.jpg,466,547,4,1,0.3757,2
circuit_1111.jpg,580,549,4,1,0.4404,2
circuit_1111.jpg,594,550,3,0,0.4123,2
circuit_1111.jpg,754,550,3,0,0.35,1
circuit_1111.jpg,674,551,3,0,0.2882,2
circuit_1111.jpg,963,571,3,1,0.3874,2
circuit_1111.jpg,252,585,4,0,0.4489,1
circuit_1111.jpg,746,612,4,0,0.3473,1
circuit_1111.jpg,432,614,3,1,0.3091,2
circuit_1111.jpg,465,613,3,1,0.3307,2
circuit_1111.jpg,961,704,3,0,0.3436,2
circuit_1111.jpg,798,810,3,0,0.3895,1
circuit_1111.jpg,836,813,3,0,0.3578,1
circuit_1111.jpg,604,868,3,0,0.3224,2
circuit_1111.jpg,674,868,4,0,0.3725,1
circuit_1111.jpg,836,886,3,0,0.3092,1
circuit_1111.jpg,956,888,4,0,0.4368,2
circuit_1121.jpg,416,386,4,1,0.334,2
circuit_1121.jpg,635,385,3,1,0.3779,2
circuit_1121.jpg,648,619,3,1,0.4012,3
circuit_1121.jpg,416,622,4,1,0.4628,3
circuit_1122.jpg,121,350,3,0,0.3165,1
circuit_1122.jpg,296,353,3,0,0.3965,2
circuit_1122.jpg,331,356,3,1,0.3535,2
circuit_1122.jpg,520,357,4,1,0.4087,2
circuit_1122.jpg,670,357,4,1,0.3718,2
circuit_1122.jpg,525,402,3,1,0.3489,2
circuit_1122.jpg,680,464,3,1,0.4867,3
circuit_1122.jpg,818,496,4,1,0.4656,3
circuit_1122.jpg,683,501,3,1,0.5194,3
circuit_1122.jpg,670,502,3,1,0.4733,3
circuit_1122.jpg,660,503,3,1,0.5006,3
circuit_1122.jpg,528,507,4,1,0.4795,3
circuit_1122.jpg,455,512,4,0,0.3995,3
circuit_1122.jpg,130,511,4,1,0.4078,2
circuit_1122.jpg,330,510,4,1,0.4987,2
circuit_1122.jpg,40,518,3,0,0.3261,2
circuit_1122.jpg,450,527,4,0,0.3401,3
circuit_1122.jpg,903,526,3,0,0.3078,3
circuit_1122.jpg,438,532,3,0,0.3432,3
circuit_1122.jpg,426,535,4,0,0.3588,3
circuit_1122.jpg,686,643,3,1,0.5476,3
circuit_1122.jpg,664,643,4,1,0.5643,3
circuit_1122.jpg,524,655,4,0,0.4215,1
circuit_1122.jpg,329,657,3,0,0.3676,1
circuit_1122.jpg,176,664,3,1,0.3828,2
circuit_1122.jpg,136,665,3,1,0.3318,2
circuit_1124.jpg,338,252,3,1,0.7978,2
circuit_1124.jpg,488,253,4,1,0.7738,2
circuit_1124.jpg,680,256,3,1,0.4895,2
circuit_1124.jpg,816,255,3,1,0.5973,2
circuit_1124.jpg,901,258,3,1,0.5869,2
circuit_1124.jpg,490,296,3,1,0.6432,2
circuit_1124.jpg,332,442,4,1,0.6327,3
circuit_1124.jpg,676,440,4,1,0.6309,3
circuit_1124.jpg,487,442,5,1,0.7933,3
circuit_1124.jpg,532,442,3,1,0.7157,3
circuit_1124.jpg,152,447,4,1,0.4146,3
circuit_1124.jpg,896,447,4,1,0.7985,2
circuit_1124.jpg,977,447,3,1,0.4795,2
circuit_1124.jpg,104,451,4,1,0.6716,3
circuit_1124.jpg,82,453,3,0,0.6234,3
circuit_1124.jpg,970,604,3,0,0.3007,2
circuit_1124.jpg,491,620,3,1,0.7674,2
circuit_1124.jpg,888,636,4,0,0.564,1
circuit_1124.jpg,672,645,4,0,0.6614,1
circuit_1124.jpg,492,652,4,0,0.61,2
circuit_1124.jpg,245,656,5,0,0.4617,2
circuit_1124.jpg,331,655,3,1,0.5776,2
circuit_1127.jpg,316,366,3,1,0.376,2
circuit_1127.jpg,505,366,3,1,0.4394,2
circuit_1127.jpg,411,444,3,0,0.493,2
circuit_1127.jpg,445,449,3,0,0.515,2
circuit_1127.jpg,321,470,4,1,0.5189,2
circuit_1127.jpg,447,468,3,0,0.4553,2
circuit_1127.jpg,508,468,3,1,0.5315,2
circuit_1127.jpg,610,467,3,1,0.4084,2
circuit_1127.jpg,642,467,3,1,0.3913,2
circuit_1127.jpg,209,478,3,0,0.3511,2
circuit_1127.jpg,646,488,3,1,0.3879,2
circuit_1127.jpg,618,603,3,1,0.4379,3
circuit_1127.jpg,512,607,4,1,0.5134,3
circuit_1127.jpg,330,617,4,1,0.4645,2
circuit_1127.jpg,211,623,3,0,0.3732,2
circuit_113.jpg,375,151,3,0,0.4489,1
circuit_113.jpg,340,155,3,0,0.5002,1
circuit_113.jpg,584,159,4,0,0.4102,1
circuit_113.jpg,226,170,3,0,0.4251,2
circuit_113.jpg,208,171,4,0,0.3864,2
circuit_113.jpg,989,211,3,0,0.4296,1
circuit_113.jpg,964,210,3,0,0.4624,1
circuit_113.jpg,920,215,3,0,0.4073,1
circuit_113.jpg,776,226,3,0,0.4889,1
circuit_113.jpg,580,228,4,0,0.4698,1
circuit_113.jpg,382,246,4,0,0.3998,1
circuit_113.jpg,212,248,4,1,0.4341,2
circuit_113.jpg,190,252,3,1,0.4721,2
circuit_113.jpg,103,261,4,1,0.4076,2
circuit_113.jpg,225,307,4,0,0.3219,1
circuit_113.jpg,578,311,4,1,0.3306,2
circuit_113.jpg,531,386,3,1,0.5976,2
circuit_113.jpg,500,393,3,1,0.6443,2
circuit_113.jpg,486,396,3,1,0.5869,2
circuit_113.jpg,468,400,3,1,0.5339,2
circuit_113.jpg,459,402,3,1,0.4622,2
circuit_113.jpg,453,458,3,1,0.3431,2
circuit_113.jpg,849,482,3,0,0.4852,1
circuit_113.jpg,992,484,3,0,0.3944,1
circuit_113.jpg,988,517,3,0,0.3966,1
circuit_113.jpg,678,530,4,0,0.4315,1
circuit_113.jpg,850,532,4,0,0.3914,1
circuit_113.jpg,478,553,3,0,0.6072,2
circuit_113.jpg,450,557,4,1,0.5908,2
circuit_113.jpg,378,561,3,0,0.4495,2
circuit_113.jpg,400,561,4,1,0.4623,2
circuit_113.jpg,262,574,3,0,0.445,1
circuit_113.jpg,676,592,3,0,0.3349,1
circuit_113.jpg,445,666,3,0,0.3398,2
circuit_113.jpg,398,673,4,1,0.4108,2
circuit_113.jpg,180,685,3,0,0.526,1
circuit_113.jpg,102,694,3,0,0.5338,1
circuit_113.jpg,66,698,3,0,0.471,1
circuit_113.jpg,443,736,3,0,0.3156,2
circuit_113.jpg,220,741,3,0,0.3371,1
circuit_113.jpg,770,757,3,0,0.3309,1
circuit_113.jpg,632,773,3,0,0.4308,1
circuit_113.jpg,618,833,4,0,0.4363,1
circuit_113.jpg,494,838,4,0,0.3143,2
circuit_113.jpg,439,840,4,0,0.3926,2
circuit_113.jpg,964,844,3,0,0.4057,1
circuit_113.jpg,823,858,4,0,0.492,1
circuit_113.jpg,844,856,3,0,0.4911,1
circuit_113.jpg,834,858,4,0,0.5023,1
circuit_1133.jpg,431,67,4,0,0.3927,1
circuit_1133.jpg,256,71,4,0,0.3808,1
circuit_1133.jpg,613,74,4,0,0.3919,1
circuit_1133.jpg,85,75,4,0,0.3576,1
circuit_1133.jpg,662,75,3,0,0.3853,1
circuit_1133.jpg,798,106,3,0,0.4152,1
circuit_1133.jpg,260,114,3,0,0.4106,1
circuit_1133.jpg,261,124,3,0,0.4841,1
circuit_1133.jpg,432,150,3,0,0.4591,1
circuit_1133.jpg,622,158,3,0,0.383,1
circuit_1133.jpg,626,214,3,0,0.3981,1
circuit_1133.jpg,626,250,3,0,0.3694,1
circuit_1133.jpg,78,256,3,0,0.4783,1
circuit_1133.jpg,218,264,3,0,0.299,1
circuit_1133.jpg,799,264,3,0,0.618,1
circuit_1133.jpg,73,284,3,0,0.434,1
circuit_1133.jpg,258,287,4,0,0.3465,1
circuit_1133.jpg,417,295,4,0,0.3283,1
circuit_1133.jpg,440,304,3,0,0.377,1
circuit_1133.jpg,626,364,3,0,0.3278,1
circuit_1133.jpg,74,426,3,1,0.5088,2
circuit_1133.jpg,261,428,3,0,0.284,1
circuit_1133.jpg,630,450,3,0,0.3904,1
circuit_1133.jpg,256,452,3,0,0.3296,1
circuit_1133.jpg,440,484,3,0,0.3425,1
circuit_1133.jpg,805,488,4,0,0.5253,1
circuit_1133.jpg,752,495,3,0,0.4373,1
circuit_1133.jpg,252,504,4,0,0.3541,1
circuit_1133.jpg,619,523,3,0,0.4412,1
circuit_1133.jpg,633,524,4,0,0.4565,1
circuit_1133.jpg,73,548,3,1,0.3161,2
circuit_1133.jpg,243,622,3,1,0.3292,2
circuit_1133.jpg,784,708,3,1,0.6765,2
circuit_1133.jpg,810,709,3,1,0.5802,2
circuit_1133.jpg,236,712,4,1,0.4862,2
circuit_1133.jpg,431,728,3,0,0.3134,1
circuit_1133.jpg,236,858,3,1,0.2825,2
circuit_1133.jpg,812,868,4,1,0.483,2
circuit_1133.jpg,786,870,3,1,0.3872,2
circuit_1133.jpg,522,880,3,1,0.3231,2
circuit_1133.jpg,435,884,4,1,0.5589,2
circuit_1133.jpg,69,907,3,1,0.4026,2
circuit_1133.jpg,72,940,4,1,0.3325,2
circuit_1133.jpg,116,944,3,1,0.3836,2
circuit_1133.jpg,126,945,3,1,0.351,2
circuit_1133.jpg,814,946,4,1,0.3937,2
circuit_1133.jpg,642,947,4,1,0.377,2
circuit_1133.jpg,433,950,4,1,0.4079,2
circuit_1133.jpg,215,952,3,1,0.4983,2
circuit_1133.jpg,240,954,3,1,0.5148,2
circuit_1134.jpg,853,66,3,1,0.3873,7
circuit_1134.jpg,422,68,4,1,0.4121,7
circuit_1134.jpg,810,68,4,1,0.5007,7
circuit_1134.jpg,634,68,3,1,0.3648,7
circuit_1134.jpg,238,72,4,1,0.3759,7
circuit_1134.jpg,854,104,3,1,0.4104,7
circuit_1134.jpg,625,227,4,1,0.3007,7
circuit_1134.jpg,242,239,4,1,0.4521,7
circuit_1134.jpg,109,242,4,1,0.5104,7
circuit_1134.jpg,420,241,4,1,0.5347,7
circuit_1134.jpg,859,250,4,1,0.3431,7
circuit_1134.jpg,421,364,3,1,0.4005,7
circuit_1134.jpg,680,408,3,1,0.3437,7
circuit_1134.jpg,847,410,4,1,0.4091,7
circuit_1134.jpg,512,414,3,1,0.3262,7
circuit_1134.jpg,494,415,3,1,0.3453,7
circuit_1134.jpg,338,419,3,1,0.363,7
circuit_1134.jpg,427,422,4,1,0.4509,7
circuit_1134.jpg,248,420,3,1,0.3819,7
circuit_1134.jpg,630,432,4,1,0.5056,7
circuit_1134.jpg,427,456,3,1,0.3421,7
circuit_1134.jpg,244,552,3,1,0.3574,7
circuit_1134.jpg,622,564,4,1,0.3447,7
circuit_1134.jpg,844,575,4,1,0.4098,7
circuit_1134.jpg,240,592,3,1,0.383,7
circuit_1134.jpg,438,585,5,1,0.4262,7
circuit_1134.jpg,632,588,4,1,0.3564,7
circuit_1134.jpg,426,608,4,1,0.3779,2
circuit_1134.jpg,622,739,3,1,0.4781,7
circuit_1134.jpg,622,762,4,1,0.4381,7
circuit_1134.jpg,425,760,4,1,0.3453,7
circuit_1134.jpg,845,760,4,1,0.409,7
circuit_1134.jpg,422,888,4,1,0.462,7
circuit_1134.jpg,624,888,3,1,0.391,7
circuit_1134.jpg,240,894,3,1,0.3516,7
circuit_1134.jpg,794,893,3,1,0.339,7
circuit_1134.jpg,841,899,3,1,0.352,7
circuit_1135.jpg,434,372,3,0,0.2908,1
circuit_1135.jpg,640,375,4,1,0.446,2
